narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame
P26_105_150,P26,P26_105,00:07:19.366,00:07:19.40,00:07:20.57,21970,22028
P26_105_151,P26,P26_105,00:07:20.867,00:07:20.47,00:07:23.34,22023,22167
P26_105_152,P26,P26_105,00:07:23.616,00:07:23.44,00:07:25.38,22172,22269
P26_105_153,P26,P26_105,00:07:25.106,00:07:25.16,00:07:26.13,22258,22306
P26_105_154,P26,P26_105,00:07:26.363,00:07:26.23,00:07:27.52,22311,22376
P26_105_155,P26,P26_105,00:07:29.113,00:07:27.61,00:07:30.04,22380,22502
P26_105_156,P26,P26_105,00:07:29.612,00:07:29.38,00:07:30.16,22469,22508
P26_105_157,P26,P26_105,00:07:30.610,00:07:30.17,00:07:31.22,22508,22561
P26_105_158,P26,P26_105,00:07:31.362,00:07:31.32,00:07:32.00,22566,22600
P26_105_159,P26,P26_105,00:07:34.601,00:07:34.47,00:07:35.13,22723,22756
P26_105_16,P26,P26_105,00:01:03.359,00:01:01.30,00:01:04.19,3065,3209
P26_105_160,P26,P26_105,00:07:35.610,00:07:36.30,00:07:36.85,22815,22842
P26_105_161,P26,P26_105,00:07:40.359,00:07:40.10,00:07:40.95,23005,23047
P26_105_162,P26,P26_105,00:07:41.101,00:07:40.97,00:07:41.70,23048,23085
P26_105_163,P26,P26_105,00:07:41.857,00:07:41.80,00:07:42.77,23090,23138
P26_105_164,P26,P26_105,00:07:44.608,00:07:44.45,00:07:45.13,23222,23256
P26_105_165,P26,P26_105,00:07:45.608,00:07:45.40,00:07:46.15,23270,23307
P26_105_166,P26,P26_105,00:07:47.107,00:07:46.36,00:07:58.47,23318,23923
P26_105_167,P26,P26_105,00:07:58.856,00:07:58.57,00:08:01.10,23928,24055
P26_105_168,P26,P26_105,00:08:02.106,00:08:01.41,00:08:02.85,24070,24142
P26_105_169,P26,P26_105,00:08:02.854,00:08:02.96,00:08:03.84,24148,24192
P26_105_17,P26,P26_105,00:01:04.859,00:01:04.41,00:01:05.53,3220,3276
P26_105_170,P26,P26_105,00:08:04.147,00:08:04.06,00:08:04.86,24203,24243
P26_105_18,P26,P26_105,00:01:06.357,00:01:05.61,00:01:07.20,3280,3360
P26_105_19,P26,P26_105,00:01:08.106,00:01:06.78,00:01:08.81,3339,3440
P26_105_2,P26,P26_105,00:00:05.602,00:00:04.96,00:00:07.09,248,354
P26_105_20,P26,P26_105,00:01:12.358,00:01:08.89,00:01:13.36,3444,3668
P26_105_21,P26,P26_105,00:01:15.357,00:01:15.15,00:01:16.46,3757,3823
P26_105_22,P26,P26_105,00:01:17.607,00:01:17.21,00:01:19.43,3860,3971
P26_105_23,P26,P26_105,00:01:19.857,00:01:19.45,00:01:27.96,3972,4398
P26_105_24,P26,P26_105,00:01:28.606,00:01:27.86,00:01:29.45,4393,4472
P26_105_25,P26,P26_105,00:01:33.108,00:01:32.99,00:01:34.24,4649,4712
P26_105_26,P26,P26_105,00:01:34.357,00:01:33.80,00:01:35.12,4690,4756
P26_105_27,P26,P26_105,00:01:34.601,00:01:34.34,00:01:35.09,4717,4754
P26_105_28,P26,P26_105,00:01:36.607,00:01:36.34,00:01:36.89,4817,4844
P26_105_29,P26,P26_105,00:01:37.350,00:01:37.04,00:01:38.84,4852,4942
P26_105_3,P26,P26_105,00:00:09.607,00:00:09.21,00:00:10.41,460,520
P26_105_30,P26,P26_105,00:01:39.614,00:01:39.49,00:01:43.12,4974,5156
P26_105_31,P26,P26_105,00:01:43.613,00:01:43.87,00:01:44.61,5193,5230
P26_105_32,P26,P26_105,00:01:44.864,00:01:44.71,00:01:49.05,5235,5452
P26_105_33,P26,P26_105,00:01:49.112,00:01:48.99,00:01:50.39,5449,5519
P26_105_34,P26,P26_105,00:01:51.113,00:01:50.78,00:01:52.29,5539,5614
P26_105_35,P26,P26_105,00:01:52.350,00:01:52.36,00:01:53.36,5618,5668
P26_105_36,P26,P26_105,00:01:56.111,00:01:53.62,00:01:57.88,5681,5894
P26_105_37,P26,P26_105,00:01:57.350,00:01:56.51,00:02:04.02,5825,6201
P26_105_38,P26,P26_105,00:02:07.361,00:02:04.06,00:02:08.69,6203,6434
P26_105_39,P26,P26_105,00:02:09.101,00:02:08.65,00:02:10.05,6432,6502
P26_105_4,P26,P26_105,00:00:30.859,00:00:25.39,00:00:31.45,1269,1572
P26_105_40,P26,P26_105,00:02:12.363,00:02:11.18,00:02:15.13,6559,6756
P26_105_41,P26,P26_105,00:02:13.611,00:02:13.51,00:02:14.26,6675,6713
P26_105_42,P26,P26_105,00:02:18.111,00:02:18.01,00:02:19.06,6900,6953
P26_105_43,P26,P26_105,00:02:19.600,00:02:19.11,00:02:20.15,6955,7007
P26_105_44,P26,P26_105,00:02:22.360,00:02:20.10,00:02:23.18,7005,7159
P26_105_45,P26,P26_105,00:02:24.111,00:02:24.21,00:02:25.11,7210,7255
P26_105_46,P26,P26_105,00:02:27.111,00:02:27.04,00:02:31.72,7352,7586
P26_105_47,P26,P26_105,00:02:33.111,00:02:33.47,00:02:34.15,7673,7707
P26_105_48,P26,P26_105,00:02:34.610,00:02:35.00,00:02:36.02,7750,7801
P26_105_49,P26,P26_105,00:02:36.111,00:02:36.12,00:02:36.66,7806,7833
P26_105_5,P26,P26_105,00:00:35.357,00:00:33.61,00:00:36.61,1680,1830
P26_105_50,P26,P26_105,00:02:36.602,00:02:36.63,00:02:37.76,7831,7888
P26_105_51,P26,P26_105,00:02:39.356,00:02:37.48,00:02:39.29,7873,7964
P26_105_52,P26,P26_105,00:02:40.856,00:02:40.30,00:02:41.15,8015,8057
P26_105_53,P26,P26_105,00:02:43.859,00:02:42.01,00:02:44.25,8100,8212
P26_105_54,P26,P26_105,00:02:49.357,00:02:45.43,00:02:50.21,8271,8510
P26_105_55,P26,P26_105,00:02:57.357,00:02:50.31,00:03:02.12,8515,9106
P26_105_56,P26,P26_105,00:03:05.650,00:03:02.06,00:03:06.31,9103,9315
P26_105_57,P26,P26_105,00:03:06.851,00:03:06.25,00:03:07.21,9312,9360
P26_105_58,P26,P26_105,00:03:09.642,00:03:07.47,00:03:10.46,9373,9523
P26_105_59,P26,P26_105,00:03:11.601,00:03:10.56,00:03:13.52,9528,9676
P26_105_6,P26,P26_105,00:00:37.358,00:00:37.44,00:00:38.27,1872,1913
P26_105_60,P26,P26_105,00:03:13.601,00:03:13.80,00:03:14.57,9690,9728
P26_105_61,P26,P26_105,00:03:14.364,00:03:14.36,00:03:15.83,9718,9791
P26_105_62,P26,P26_105,00:03:16.364,00:03:16.41,00:03:17.25,9820,9862
P26_105_63,P26,P26_105,00:03:17.856,00:03:17.34,00:03:18.63,9867,9931
P26_105_64,P26,P26_105,00:03:20.362,00:03:20.07,00:03:21.21,10003,10060
P26_105_65,P26,P26_105,00:03:21.351,00:03:21.66,00:03:22.86,10083,10143
P26_105_66,P26,P26_105,00:03:23.103,00:03:22.82,00:03:24.23,10141,10211
P26_105_67,P26,P26_105,00:03:26.122,00:03:25.87,00:03:27.14,10293,10357
P26_105_68,P26,P26_105,00:03:29.101,00:03:29.38,00:03:29.90,10469,10495
P26_105_69,P26,P26_105,00:03:29.605,00:03:29.79,00:03:30.56,10489,10528
P26_105_7,P26,P26_105,00:00:40.359,00:00:39.96,00:00:41.16,1998,2058
P26_105_70,P26,P26_105,00:03:30.600,00:03:30.66,00:03:33.03,10533,10651
P26_105_71,P26,P26_105,00:03:35.118,00:03:35.05,00:03:36.34,10752,10817
P26_105_72,P26,P26_105,00:03:36.618,00:03:36.44,00:03:37.24,10822,10862
P26_105_73,P26,P26_105,00:03:37.617,00:03:37.18,00:03:38.48,10859,10924
P26_105_74,P26,P26_105,00:03:39.100,00:03:38.77,00:03:39.67,10938,10983
P26_105_75,P26,P26_105,00:03:40.367,00:03:39.78,00:03:41.16,10989,11058
P26_105_76,P26,P26_105,00:03:41.867,00:03:41.26,00:03:42.46,11063,11123
P26_105_77,P26,P26_105,00:03:42.368,00:03:42.37,00:03:43.44,11118,11172
P26_105_78,P26,P26_105,00:03:43.367,00:03:43.54,00:03:44.42,11177,11221
P26_105_79,P26,P26_105,00:03:44.367,00:03:44.22,00:03:46.15,11211,11307
P26_105_8,P26,P26_105,00:00:41.859,00:00:41.72,00:00:42.60,2086,2130
P26_105_80,P26,P26_105,00:03:46.367,00:03:46.11,00:03:46.92,11305,11346
P26_105_81,P26,P26_105,00:03:46.867,00:03:45.31,00:03:46.17,11265,11308
P26_105_82,P26,P26_105,00:03:48.618,00:03:46.17,00:03:46.82,11308,11341
P26_105_83,P26,P26_105,00:03:53.617,00:03:53.35,00:03:54.54,11667,11727
P26_105_84,P26,P26_105,00:03:54.117,00:03:54.64,00:03:55.63,11732,11781
P26_105_85,P26,P26_105,00:03:55.617,00:03:55.04,00:03:56.44,11752,11822
P26_105_86,P26,P26_105,00:03:58.616,00:03:58.78,00:04:00.24,11939,12012
P26_105_87,P26,P26_105,00:03:59.867,00:03:59.38,00:04:04.03,11969,12201
P26_105_88,P26,P26_105,00:04:06.367,00:04:03.06,00:04:08.15,12153,12407
P26_105_89,P26,P26_105,00:04:08.365,00:04:07.98,00:04:12.10,12399,12605
P26_105_9,P26,P26_105,00:00:43.608,00:00:42.68,00:00:44.43,2134,2221
P26_105_90,P26,P26_105,00:04:13.865,00:04:13.03,00:04:16.30,12651,12815
P26_105_91,P26,P26_105,00:04:18.116,00:04:17.85,00:04:18.88,12892,12944
P26_105_92,P26,P26_105,00:04:19.116,00:04:18.94,00:04:20.21,12947,13010
P26_105_93,P26,P26_105,00:04:21.863,00:04:21.81,00:04:23.24,13090,13162
P26_105_94,P26,P26_105,00:04:23.106,00:04:23.29,00:04:24.20,13164,13210
P26_105_95,P26,P26_105,00:04:24.641,00:04:24.12,00:04:25.69,13206,13284
P26_105_96,P26,P26_105,00:04:28.601,00:04:28.46,00:04:29.65,13422,13482
P26_105_97,P26,P26_105,00:04:29.392,00:04:29.52,00:04:32.00,13476,13600
P26_105_98,P26,P26_105,00:04:32.101,00:04:31.93,00:04:33.18,13596,13659
P26_105_99,P26,P26_105,00:04:32.892,00:04:33.28,00:04:35.15,13663,13757
P26_106_0,P26,P26_106,00:00:02.113,00:00:02.35,00:00:05.01,117,250
P26_106_1,P26,P26_106,00:00:06.613,00:00:06.02,00:00:08.99,301,449
P26_106_10,P26,P26_106,00:00:33.101,00:00:33.10,00:00:34.00,1655,1700
P26_106_11,P26,P26_106,00:00:35.360,00:00:33.87,00:00:36.11,1693,1805
P26_106_12,P26,P26_106,00:00:36.111,00:00:36.05,00:00:52.83,1802,2641
P26_106_13,P26,P26_106,00:00:53.610,00:00:53.46,00:00:54.51,2673,2725
P26_106_14,P26,P26_106,00:00:55.109,00:00:54.97,00:00:56.25,2748,2812
P26_106_15,P26,P26_106,00:00:56.609,00:00:56.41,00:00:59.60,2820,2980
P26_106_16,P26,P26_106,00:01:02.108,00:01:02.04,00:01:04.06,3102,3203
P26_106_17,P26,P26_106,00:01:06.859,00:01:06.70,00:01:09.02,3335,3451
P26_106_18,P26,P26_106,00:01:13.607,00:01:13.73,00:01:14.64,3686,3732
P26_106_19,P26,P26_106,00:01:15.364,00:01:15.09,00:01:16.81,3754,3840
P26_106_2,P26,P26_106,00:00:09.363,00:00:07.00,00:00:10.57,350,528
P26_106_20,P26,P26_106,00:01:16.879,00:01:16.71,00:01:17.71,3835,3885
P26_106_21,P26,P26_106,00:01:20.350,00:01:19.41,00:01:20.81,3970,4040
P26_106_3,P26,P26_106,00:00:11.613,00:00:10.59,00:00:15.41,529,770
P26_106_4,P26,P26_106,00:00:17.862,00:00:15.47,00:00:18.70,773,935
P26_106_5,P26,P26_106,00:00:19.361,00:00:18.58,00:00:19.91,928,995
P26_106_6,P26,P26_106,00:00:20.613,00:00:19.85,00:00:21.73,992,1086
P26_106_7,P26,P26_106,00:00:25.861,00:00:21.76,00:00:29.91,1088,1495
P26_106_8,P26,P26_106,00:00:29.611,00:00:28.09,00:00:30.91,1404,1545
P26_106_9,P26,P26_106,00:00:32.360,00:00:30.63,00:00:33.06,1531,1653
P26_107_0,P26,P26_107,00:00:02.114,00:00:01.42,00:00:03.63,71,181
P26_107_1,P26,P26_107,00:00:04.113,00:00:03.65,00:00:04.93,182,246
P26_107_10,P26,P26_107,00:00:56.865,00:00:57.17,00:00:58.09,2858,2904
P26_107_11,P26,P26_107,00:01:42.608,00:01:42.68,00:01:43.28,5134,5164
P26_107_12,P26,P26_107,00:01:43.113,00:01:43.09,00:01:44.15,5154,5207
P26_107_13,P26,P26_107,00:01:44.351,00:01:44.68,00:01:45.34,5234,5267
P26_107_14,P26,P26_107,00:01:45.366,00:01:45.39,00:01:46.23,5269,5311
P26_107_15,P26,P26_107,00:01:48.865,00:01:49.08,00:01:49.94,5454,5497
P26_107_16,P26,P26_107,00:01:50.866,00:01:50.63,00:01:51.89,5531,5594
P26_107_17,P26,P26_107,00:01:53.116,00:01:52.95,00:01:53.53,5647,5676
P26_107_18,P26,P26_107,00:01:54.108,00:01:52.00,00:01:58.74,5600,5937
P26_107_19,P26,P26_107,00:02:00.607,00:02:00.35,00:02:01.35,6017,6067
P26_107_2,P26,P26_107,00:00:07.114,00:00:04.99,00:00:08.45,249,422
P26_107_20,P26,P26_107,00:02:01.359,00:02:01.39,00:02:02.19,6069,6109
P26_107_21,P26,P26_107,00:02:02.358,00:02:02.21,00:02:09.79,6110,6489
P26_107_22,P26,P26_107,00:02:11.108,00:02:09.67,00:02:12.94,6483,6647
P26_107_23,P26,P26_107,00:02:14.106,00:02:12.78,00:02:23.06,6639,7153
P26_107_24,P26,P26_107,00:02:23.604,00:02:23.15,00:02:33.10,7157,7655
P26_107_25,P26,P26_107,00:02:33.359,00:02:31.28,00:02:34.43,7564,7721
P26_107_26,P26,P26_107,00:02:35.109,00:02:34.27,00:02:37.58,7713,7878
P26_107_27,P26,P26_107,00:02:37.609,00:02:37.12,00:02:40.67,7856,8033
P26_107_3,P26,P26_107,00:00:10.362,00:00:08.53,00:00:10.96,426,548
P26_107_4,P26,P26_107,00:00:11.855,00:00:10.96,00:00:16.04,548,802
P26_107_5,P26,P26_107,00:00:18.107,00:00:15.88,00:00:19.75,794,987
P26_107_6,P26,P26_107,00:00:22.109,00:00:19.68,00:00:23.54,984,1177
P26_107_7,P26,P26_107,00:00:23.857,00:00:23.39,00:00:26.44,1169,1322
P26_107_8,P26,P26_107,00:00:28.857,00:00:29.15,00:00:29.85,1457,1492
P26_107_9,P26,P26_107,00:00:31.116,00:00:29.76,00:00:55.91,1488,2795
P26_108_0,P26,P26_108,00:00:04.608,00:00:04.74,00:00:05.55,237,277
P26_108_1,P26,P26_108,00:00:10.108,00:00:09.20,00:00:10.91,459,545
P26_108_10,P26,P26_108,00:00:43.601,00:00:43.34,00:00:48.32,2167,2416
P26_108_11,P26,P26_108,00:00:48.600,00:00:48.37,00:00:59.51,2418,2975
P26_108_12,P26,P26_108,00:01:01.399,00:01:00.16,00:01:02.19,3008,3109
P26_108_13,P26,P26_108,00:01:03.351,00:01:02.07,00:01:05.69,3103,3284
P26_108_14,P26,P26_108,00:01:07.109,00:01:06.99,00:01:08.04,3349,3401
P26_108_15,P26,P26_108,00:01:12.606,00:01:12.03,00:01:22.47,3601,4123
P26_108_16,P26,P26_108,00:01:16.118,00:01:16.91,00:01:30.12,3845,4506
P26_108_17,P26,P26_108,00:01:35.618,00:01:35.45,00:01:56.16,4772,5808
P26_108_18,P26,P26_108,00:01:56.364,00:01:56.13,00:01:57.63,5806,5881
P26_108_19,P26,P26_108,00:02:05.364,00:02:05.60,00:02:06.54,6280,6327
P26_108_2,P26,P26_108,00:00:16.106,00:00:15.88,00:00:16.58,794,828
P26_108_20,P26,P26_108,00:02:06.865,00:02:06.28,00:02:08.43,6314,6421
P26_108_21,P26,P26_108,00:02:10.614,00:02:10.95,00:02:11.88,6547,6594
P26_108_22,P26,P26_108,00:02:12.366,00:02:11.94,00:02:14.20,6597,6709
P26_108_23,P26,P26_108,00:02:15.115,00:02:14.65,00:02:16.30,6732,6815
P26_108_24,P26,P26_108,00:02:28.362,00:02:27.74,00:02:28.81,7387,7440
P26_108_25,P26,P26_108,00:02:29.614,00:02:29.33,00:02:30.54,7466,7527
P26_108_26,P26,P26_108,00:02:31.114,00:02:30.25,00:02:33.00,7512,7650
P26_108_27,P26,P26_108,00:02:39.114,00:02:31.83,00:02:39.50,7591,7975
P26_108_28,P26,P26_108,00:02:40.362,00:02:39.60,00:02:40.91,7980,8045
P26_108_29,P26,P26_108,00:02:40.862,00:02:40.68,00:02:41.78,8034,8089
P26_108_3,P26,P26_108,00:00:20.859,00:00:18.83,00:00:28.12,941,1406
P26_108_30,P26,P26_108,00:02:42.862,00:02:42.93,00:02:43.93,8146,8196
P26_108_31,P26,P26_108,00:02:49.613,00:02:43.58,00:02:50.62,8178,8531
P26_108_32,P26,P26_108,00:02:51.612,00:02:50.57,00:02:53.13,8528,8656
P26_108_33,P26,P26_108,00:02:54.862,00:02:54.13,00:02:56.44,8706,8822
P26_108_34,P26,P26_108,00:02:59.113,00:02:55.99,00:03:02.23,8799,9111
P26_108_35,P26,P26_108,00:03:02.862,00:03:02.33,00:03:07.98,9116,9399
P26_108_4,P26,P26_108,00:00:29.359,00:00:29.83,00:00:30.49,1491,1524
P26_108_5,P26,P26_108,00:00:31.607,00:00:31.59,00:00:36.19,1579,1809
P26_108_6,P26,P26_108,00:00:38.109,00:00:37.73,00:00:38.45,1886,1922
P26_108_7,P26,P26_108,00:00:38.900,00:00:38.88,00:00:39.72,1944,1986
P26_108_8,P26,P26_108,00:00:39.601,00:00:39.78,00:00:40.29,1989,2014
P26_108_9,P26,P26_108,00:00:41.101,00:00:40.33,00:00:43.48,2016,2174
P26_109_0,P26,P26_109,00:00:04.611,00:00:04.61,00:00:05.53,230,276
P26_109_1,P26,P26_109,00:00:05.862,00:00:05.25,00:00:06.85,262,342
P26_109_2,P26,P26_109,00:00:08.361,00:00:07.56,00:00:08.49,378,424
P26_109_3,P26,P26_109,00:00:13.361,00:00:08.56,00:00:13.97,428,698
P26_109_4,P26,P26_109,00:00:14.361,00:00:13.50,00:00:16.27,675,813
P26_109_5,P26,P26_109,00:00:17.611,00:00:17.20,00:00:18.02,860,901
P26_109_6,P26,P26_109,00:00:18.101,00:00:18.80,00:00:19.43,940,971
P26_110_0,P26,P26_110,00:00:03.601,00:00:03.52,00:00:04.37,176,218
P26_110_1,P26,P26_110,00:00:04.103,00:00:04.49,00:00:04.91,224,245
P26_110_10,P26,P26_110,00:00:28.391,00:00:28.20,00:00:29.17,1410,1458
P26_110_11,P26,P26_110,00:00:30.891,00:00:30.82,00:00:31.88,1541,1594
P26_110_12,P26,P26_110,00:00:32.600,00:00:31.35,00:00:33.81,1567,1690
P26_110_13,P26,P26_110,00:00:35.850,00:00:35.83,00:00:36.61,1791,1830
P26_110_14,P26,P26_110,00:00:37.101,00:00:37.02,00:00:38.05,1851,1902
P26_110_15,P26,P26_110,00:00:42.600,00:00:41.64,00:00:43.37,2082,2168
P26_110_16,P26,P26_110,00:00:45.850,00:00:45.24,00:00:48.99,2262,2449
P26_110_17,P26,P26_110,00:00:49.890,00:00:49.41,00:00:50.41,2470,2520
P26_110_18,P26,P26_110,00:00:53.600,00:00:53.99,00:00:54.79,2699,2739
P26_110_19,P26,P26_110,00:00:54.850,00:00:54.56,00:01:03.45,2728,3172
P26_110_2,P26,P26_110,00:00:05.100,00:00:05.08,00:00:10.18,254,509
P26_110_20,P26,P26_110,00:01:03.601,00:01:03.46,00:01:07.40,3173,3370
P26_110_21,P26,P26_110,00:01:08.388,00:01:07.92,00:01:09.12,3396,3456
P26_110_22,P26,P26_110,00:01:10.850,00:01:11.07,00:01:11.65,3553,3582
P26_110_23,P26,P26_110,00:01:12.383,00:01:12.22,00:01:13.97,3611,3698
P26_110_24,P26,P26_110,00:01:16.134,00:01:15.14,00:01:16.54,3757,3826
P26_110_25,P26,P26_110,00:01:17.601,00:01:17.43,00:01:18.57,3871,3928
P26_110_26,P26,P26_110,00:01:19.601,00:01:17.00,00:01:20.07,3850,4003
P26_110_27,P26,P26_110,00:01:22.601,00:01:22.27,00:01:23.95,4113,4197
P26_110_28,P26,P26_110,00:01:25.632,00:01:25.25,00:01:26.77,4262,4338
P26_110_29,P26,P26_110,00:01:28.101,00:01:27.54,00:01:31.38,4377,4569
P26_110_3,P26,P26_110,00:00:11.601,00:00:10.28,00:00:12.31,514,615
P26_110_30,P26,P26_110,00:01:33.600,00:01:32.23,00:01:34.07,4611,4703
P26_110_31,P26,P26_110,00:01:34.601,00:01:34.32,00:01:35.43,4716,4771
P26_110_32,P26,P26_110,00:01:35.601,00:01:35.43,00:01:47.11,4771,5355
P26_110_33,P26,P26_110,00:01:47.350,00:01:46.83,00:01:49.09,5341,5454
P26_110_34,P26,P26_110,00:01:49.601,00:01:49.32,00:02:01.60,5466,6080
P26_110_35,P26,P26_110,00:02:02.365,00:02:01.50,00:02:03.59,6075,6179
P26_110_36,P26,P26_110,00:02:03.366,00:02:01.00,00:02:04.11,6050,6205
P26_110_37,P26,P26_110,00:02:04.366,00:02:04.16,00:02:05.00,6208,6250
P26_110_38,P26,P26_110,00:02:06.366,00:02:06.69,00:02:07.94,6334,6397
P26_110_39,P26,P26_110,00:02:09.601,00:02:07.49,00:02:18.29,6374,6914
P26_110_4,P26,P26_110,00:00:12.391,00:00:12.62,00:00:15.19,631,759
P26_110_40,P26,P26_110,00:02:17.365,00:02:17.39,00:02:18.68,6869,6934
P26_110_41,P26,P26_110,00:02:21.114,00:02:18.59,00:02:22.22,6929,7111
P26_110_42,P26,P26_110,00:02:23.106,00:02:22.08,00:02:23.69,7103,7184
P26_110_43,P26,P26_110,00:02:25.101,00:02:25.44,00:02:26.34,7272,7317
P26_110_44,P26,P26_110,00:02:31.101,00:02:29.50,00:02:32.54,7475,7627
P26_110_45,P26,P26_110,00:02:33.351,00:02:33.14,00:02:38.39,7656,7919
P26_110_46,P26,P26_110,00:02:57.874,00:02:57.93,00:02:58.62,8896,8931
P26_110_47,P26,P26_110,00:02:58.351,00:02:58.48,00:02:59.91,8924,8995
P26_110_48,P26,P26_110,00:03:00.859,00:03:00.78,00:03:01.44,9039,9072
P26_110_49,P26,P26_110,00:03:01.609,00:03:01.50,00:03:02.77,9075,9138
P26_110_5,P26,P26_110,00:00:16.350,00:00:15.70,00:00:17.94,785,897
P26_110_50,P26,P26_110,00:03:04.859,00:03:04.66,00:03:05.50,9233,9275
P26_110_51,P26,P26_110,00:03:06.607,00:03:06.09,00:03:07.67,9304,9383
P26_110_52,P26,P26_110,00:03:07.858,00:03:07.55,00:03:09.03,9377,9451
P26_110_53,P26,P26_110,00:03:09.359,00:03:09.13,00:03:09.82,9456,9491
P26_110_54,P26,P26_110,00:03:13.608,00:03:13.64,00:03:14.57,9682,9728
P26_110_55,P26,P26_110,00:03:14.867,00:03:15.22,00:03:15.93,9761,9796
P26_110_56,P26,P26_110,00:03:16.109,00:03:16.01,00:03:17.65,9800,9882
P26_110_57,P26,P26_110,00:03:18.106,00:03:17.60,00:03:19.21,9880,9960
P26_110_58,P26,P26_110,00:03:19.608,00:03:19.59,00:03:20.95,9979,10047
P26_110_59,P26,P26_110,00:03:20.865,00:03:20.96,00:03:22.40,10048,10120
P26_110_6,P26,P26_110,00:00:16.892,00:00:15.35,00:00:18.82,767,941
P26_110_60,P26,P26_110,00:03:23.367,00:03:23.39,00:03:24.64,10169,10232
P26_110_61,P26,P26_110,00:03:24.865,00:03:24.80,00:03:26.07,10240,10303
P26_110_62,P26,P26_110,00:03:25.865,00:03:25.84,00:03:27.37,10292,10368
P26_110_63,P26,P26_110,00:03:27.365,00:03:27.49,00:03:28.60,10374,10430
P26_110_64,P26,P26_110,00:03:28.866,00:03:28.69,00:03:30.04,10434,10502
P26_110_65,P26,P26_110,00:03:30.616,00:03:30.14,00:03:32.01,10507,10600
P26_110_66,P26,P26_110,00:03:33.616,00:03:33.01,00:03:34.17,10650,10708
P26_110_67,P26,P26_110,00:03:34.615,00:03:34.78,00:03:36.05,10739,10802
P26_110_68,P26,P26_110,00:03:36.365,00:03:36.18,00:03:38.34,10809,10917
P26_110_69,P26,P26_110,00:03:38.614,00:03:37.93,00:03:39.49,10896,10974
P26_110_7,P26,P26_110,00:00:19.100,00:00:18.87,00:00:19.84,943,992
P26_110_70,P26,P26_110,00:03:39.864,00:03:40.06,00:03:41.95,11003,11097
P26_110_71,P26,P26_110,00:03:42.114,00:03:41.66,00:03:43.03,11083,11151
P26_110_72,P26,P26_110,00:03:44.115,00:03:44.11,00:03:47.05,11205,11352
P26_110_73,P26,P26_110,00:03:47.114,00:03:46.77,00:03:48.50,11338,11425
P26_110_74,P26,P26_110,00:03:50.613,00:03:50.20,00:03:51.63,11510,11581
P26_110_75,P26,P26_110,00:03:52.115,00:03:51.53,00:03:53.04,11576,11652
P26_110_76,P26,P26_110,00:03:53.600,00:03:53.21,00:03:54.81,11660,11740
P26_110_77,P26,P26_110,00:03:55.114,00:03:54.85,00:03:56.71,11742,11835
P26_110_78,P26,P26_110,00:03:57.612,00:03:57.19,00:03:58.57,11859,11928
P26_110_79,P26,P26_110,00:04:00.113,00:03:58.72,00:04:00.91,11936,12045
P26_110_8,P26,P26_110,00:00:22.101,00:00:21.83,00:00:22.90,1091,1145
P26_110_80,P26,P26_110,00:04:03.601,00:04:03.40,00:04:05.59,12170,12279
P26_110_81,P26,P26_110,00:04:08.600,00:04:06.92,00:04:09.19,12346,12459
P26_110_82,P26,P26_110,00:04:10.393,00:04:09.88,00:04:11.84,12494,12592
P26_110_83,P26,P26_110,00:04:14.601,00:04:12.49,00:04:16.13,12624,12806
P26_110_84,P26,P26_110,00:04:18.892,00:04:17.35,00:04:20.30,12867,13015
P26_110_85,P26,P26_110,00:04:22.393,00:04:21.62,00:04:23.54,13081,13177
P26_110_9,P26,P26_110,00:00:22.888,00:00:22.70,00:00:23.52,1135,1176
P26_111_0,P26,P26_111,00:00:04.101,00:00:04.00,00:00:05.50,200,275
P26_111_1,P26,P26_111,00:00:04.361,00:00:03.95,00:00:05.66,197,283
P26_111_10,P26,P26_111,00:00:16.601,00:00:17.01,00:00:19.57,850,978
P26_111_11,P26,P26_111,00:00:22.601,00:00:22.35,00:00:23.21,1117,1160
P26_111_12,P26,P26_111,00:00:24.101,00:00:23.71,00:00:27.57,1185,1378
P26_111_13,P26,P26_111,00:00:28.101,00:00:27.67,00:00:29.15,1383,1457
P26_111_14,P26,P26_111,00:00:28.350,00:00:27.75,00:00:29.65,1387,1482
P26_111_15,P26,P26_111,00:00:30.601,00:00:30.40,00:00:31.33,1520,1566
P26_111_16,P26,P26_111,00:00:31.403,00:00:31.43,00:00:36.48,1571,1823
P26_111_17,P26,P26_111,00:00:36.601,00:00:36.22,00:01:05.24,1811,3261
P26_111_18,P26,P26_111,00:00:38.398,00:00:37.33,00:00:38.83,1866,1941
P26_111_19,P26,P26_111,00:01:06.601,00:01:05.14,00:01:09.36,3257,3468
P26_111_2,P26,P26_111,00:00:06.109,00:00:06.17,00:00:06.79,308,339
P26_111_20,P26,P26_111,00:01:12.101,00:01:11.90,00:01:13.37,3595,3668
P26_111_21,P26,P26_111,00:01:12.900,00:01:10.00,00:01:15.10,3500,3754
P26_111_22,P26,P26_111,00:01:15.101,00:01:15.44,00:01:20.76,3772,4038
P26_111_23,P26,P26_111,00:01:15.650,00:01:15.84,00:01:20.54,3792,4026
P26_111_24,P26,P26_111,00:01:20.601,00:01:20.57,00:01:21.64,4028,4082
P26_111_25,P26,P26_111,00:01:21.601,00:01:21.47,00:01:35.05,4073,4752
