narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes
P22_13_238,P22,P22_13,00:08:04.520,00:08:02.90,00:08:04.11,28974,29046,move tap,move,11,tap,0,['tap'],[0]
P22_13_239,P22,P22_13,00:08:05.520,00:08:03.97,00:08:05.21,29038,29112,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P22_13_24,P22,P22_13,00:00:45.640,00:00:43.71,00:00:45.24,2622,2714,put down coffee pot,put-down,1,pot:coffee,50,['pot:coffee'],[50]
P22_13_240,P22,P22_13,00:08:07.320,00:08:06.81,00:08:08.31,29208,29298,put down down cloth,put-down,1,cloth,17,['cloth'],[17]
P22_13_241,P22,P22_13,00:08:09.320,00:08:08.41,00:08:09.28,29304,29356,move tap,move,11,tap,0,['tap'],[0]
P22_13_242,P22,P22_13,00:08:10.490,00:08:09.10,00:08:09.85,29346,29391,rinse hands,rinse,2,hand,11,['hand'],[11]
P22_13_243,P22,P22_13,00:08:11.490,00:08:10.29,00:08:11.41,29417,29484,shake hands,shake,15,hand,11,['hand'],[11]
P22_13_244,P22,P22_13,00:08:12.490,00:08:11.30,00:08:16.92,29478,29815,dry hands,dry,14,hand,11,['hand'],[11]
P22_13_245,P22,P22_13,00:08:16.560,00:08:16.65,00:08:17.40,29799,29844,put down down cloth,put-down,1,cloth,17,['cloth'],[17]
P22_13_25,P22,P22_13,00:00:47.010,00:00:45.74,00:00:46.62,2744,2797,remove filter,remove,12,filter,77,['filter'],[77]
P22_13_26,P22,P22_13,00:00:48.380,00:00:48.18,00:00:48.80,2890,2928,open trash can,open,3,can:trash,36,['can:trash'],[36]
P22_13_27,P22,P22_13,00:00:49.890,00:00:49.12,00:00:58.98,2947,3538,empty filter,empty,20,filter,77,['filter'],[77]
P22_13_28,P22,P22_13,00:00:59.700,00:00:58.70,00:01:00.16,3522,3609,close trash can,close,4,can:trash,36,['can:trash'],[36]
P22_13_29,P22,P22_13,00:01:00.720,00:01:00.60,00:01:02.55,3636,3753,open tap,turn-on,6,tap,0,['tap'],[0]
P22_13_3,P22,P22_13,00:00:05.960,00:00:05.30,00:00:16.28,318,976,dry jar,dry,14,jar,40,['jar'],[40]
P22_13_30,P22,P22_13,00:01:02.540,00:01:01.95,00:01:08.20,3717,4092,rinse filter,rinse,2,filter,77,['filter'],[77]
P22_13_31,P22,P22_13,00:01:06.490,00:01:03.97,00:01:05.22,3838,3913,rinse filter,rinse,2,filter,77,['filter'],[77]
P22_13_32,P22,P22_13,00:01:15.490,00:01:07.45,00:01:15.99,4047,4559,rinse filter,rinse,2,filter,77,['filter'],[77]
P22_13_33,P22,P22_13,00:01:16.490,00:01:16.59,00:01:18.75,4595,4725,rinse pitcher,rinse,2,pitcher,66,['pitcher'],[66]
P22_13_34,P22,P22_13,00:01:20.270,00:01:18.76,00:01:20.60,4725,4836,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P22_13_35,P22,P22_13,00:01:22.350,00:01:20.70,00:01:22.97,4842,4978,pick up soap,pick-up,0,soap,22,['soap'],[22]
P22_13_36,P22,P22_13,00:01:23.350,00:01:21.83,00:01:23.28,4909,4996,put on soap,put-on,1,soap,22,['soap'],[22]
P22_13_37,P22,P22_13,00:01:24.350,00:01:23.68,00:01:24.89,5020,5093,put down soap,put-down,1,soap,22,['soap'],[22]
P22_13_38,P22,P22_13,00:01:25.439,00:01:24.12,00:01:25.33,5047,5119,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P22_13_39,P22,P22_13,00:01:26.780,00:01:26.08,00:01:29.93,5164,5395,lather filter,lather,2,filter,77,['filter'],[77]
P22_13_4,P22,P22_13,00:00:17.260,00:00:16.33,00:00:16.94,979,1016,shake jar,shake,15,jar,40,['jar'],[40]
P22_13_40,P22,P22_13,00:01:31.310,00:01:30.14,00:01:31.68,5408,5500,pick up pitcher,pick-up,0,pitcher,66,['pitcher'],[66]
P22_13_41,P22,P22_13,00:01:32.310,00:01:31.69,00:01:32.43,5501,5545,empty pitcher,empty,20,pitcher,66,['pitcher'],[66]
P22_13_42,P22,P22_13,00:01:33.310,00:01:32.28,00:01:37.04,5536,5822,lather pitcher,lather,2,pitcher,66,['pitcher'],[66]
P22_13_43,P22,P22_13,00:01:38.729,00:01:36.67,00:01:41.06,5800,6063,lather pitcher,lather,2,pitcher,66,['pitcher'],[66]
P22_13_44,P22,P22_13,00:01:40.689,00:01:40.70,00:01:41.24,6042,6074,put down pitcher,put-down,1,pitcher,66,['pitcher'],[66]
P22_13_45,P22,P22_13,00:01:41.689,00:01:41.11,00:01:42.23,6066,6133,pick up knife,pick-up,0,knife,4,['knife'],[4]
P22_13_46,P22,P22_13,00:01:42.770,00:01:42.14,00:01:44.74,6128,6284,lather knife,lather,2,knife,4,['knife'],[4]
P22_13_47,P22,P22_13,00:01:43.880,00:01:44.60,00:01:45.85,6276,6351,put down knife,put-down,1,knife,4,['knife'],[4]
P22_13_48,P22,P22_13,00:01:46.270,00:01:45.44,00:01:46.19,6326,6371,pick up potato peeler,pick-up,0,peeler:potato,87,['peeler:potato'],[87]
P22_13_49,P22,P22_13,00:01:47.380,00:01:46.04,00:01:47.79,6362,6467,lather potato peeler,lather,2,peeler:potato,87,['peeler:potato'],[87]
P22_13_5,P22,P22_13,00:00:18.260,00:00:16.98,00:00:18.00,1018,1080,put down jar,put-down,1,jar,40,['jar'],[40]
P22_13_50,P22,P22_13,00:01:48.469,00:01:48.17,00:01:48.99,6490,6539,put down potato peeler,put-down,1,peeler:potato,87,['peeler:potato'],[87]
P22_13_51,P22,P22_13,00:01:49.770,00:01:49.50,00:01:50.63,6570,6637,open tap,turn-on,6,tap,0,['tap'],[0]
P22_13_52,P22,P22_13,00:01:50.840,00:01:50.43,00:01:51.68,6625,6700,rinse knife,rinse,2,knife,4,['knife'],[4]
P22_13_53,P22,P22_13,00:01:51.840,00:01:51.44,00:01:53.19,6686,6791,lather knife,lather,2,knife,4,['knife'],[4]
P22_13_54,P22,P22_13,00:01:52.840,00:01:53.29,00:01:53.79,6797,6827,put down knife,put-down,1,knife,4,['knife'],[4]
P22_13_55,P22,P22_13,00:01:55.359,00:01:54.42,00:01:56.01,6865,6960,open tap,turn-on,6,tap,0,['tap'],[0]
P22_13_56,P22,P22_13,00:01:56.380,00:01:55.63,00:01:59.52,6937,7171,rinse cloth,rinse,2,cloth,17,['cloth'],[17]
P22_13_57,P22,P22_13,00:01:59.560,00:01:59.47,00:02:00.25,7168,7215,close tap,turn-off,8,tap,0,['tap'],[0]
P22_13_58,P22,P22_13,00:02:00.590,00:02:01.79,00:02:03.97,7307,7438,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P22_13_59,P22,P22_13,00:02:07.229,00:02:05.91,00:02:09.32,7554,7759,rinse sponge,rinse,2,sponge,9,['sponge'],[9]
P22_13_6,P22,P22_13,00:00:19.260,00:00:17.95,00:00:19.32,1077,1159,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P22_13_60,P22,P22_13,00:02:10.000,00:02:09.39,00:02:10.01,7763,7800,put down sponge,put-down,1,sponge,9,['sponge'],[9]
P22_13_61,P22,P22_13,00:02:11.000,00:02:09.68,00:02:11.04,7780,7862,rinse hands,rinse,2,hand,11,['hand'],[11]
P22_13_62,P22,P22_13,00:02:12.060,00:02:11.14,00:02:12.18,7868,7930,move tap,move,11,tap,0,['tap'],[0]
P22_13_63,P22,P22_13,00:02:13.060,00:02:12.23,00:02:14.62,7933,8077,fill carafe,fill,26,carafe,66,['carafe'],[66]
P22_13_64,P22,P22_13,00:02:19.079,00:02:12.59,00:02:20.08,7955,8404,rinse carafe,rinse,2,carafe,66,['carafe'],[66]
P22_13_65,P22,P22_13,00:02:14.760,00:02:13.72,00:02:14.41,8023,8064,move tap,move,11,tap,0,['tap'],[0]
P22_13_66,P22,P22_13,00:02:28.849,00:02:14.88,00:02:27.86,8092,8871,rinse carafe,rinse,2,carafe,66,['carafe'],[66]
P22_13_67,P22,P22_13,00:02:21.400,00:02:16.78,00:02:17.87,8206,8272,empty carafe,empty,20,carafe,66,['carafe'],[66]
P22_13_68,P22,P22_13,00:02:16.290,00:02:17.97,00:02:19.99,8278,8399,rinse carafe,rinse,2,carafe,66,['carafe'],[66]
P22_13_69,P22,P22_13,00:02:26.629,00:02:24.76,00:02:27.71,8685,8862,rinse carafe,rinse,2,carafe,66,['carafe'],[66]
P22_13_7,P22,P22_13,00:00:20.260,00:00:19.42,00:00:20.36,1165,1221,pick up lid,pick-up,0,lid,6,['lid'],[6]
P22_13_70,P22,P22_13,00:02:34.760,00:02:26.51,00:02:32.50,8790,9150,rinse carafe,rinse,2,carafe,66,['carafe'],[66]
P22_13_71,P22,P22_13,00:02:22.400,00:02:27.82,00:02:32.97,8869,9178,rinse carafe,rinse,2,carafe,66,['carafe'],[66]
P22_13_72,P22,P22_13,00:02:27.849,00:02:32.60,00:02:34.10,9156,9246,empty carafe,empty,20,carafe,66,['carafe'],[66]
P22_13_73,P22,P22_13,00:02:38.209,00:02:37.24,00:02:40.97,9434,9658,put down carafe,put-down,1,carafe,66,['carafe'],[66]
P22_13_74,P22,P22_13,00:02:42.739,00:02:41.75,00:02:43.19,9705,9791,pick up filter,pick-up,0,filter,77,['filter'],[77]
P22_13_75,P22,P22_13,00:02:44.000,00:02:42.55,00:02:47.39,9753,10043,rinse filter,rinse,2,filter,77,['filter'],[77]
P22_13_76,P22,P22_13,00:02:47.989,00:02:47.28,00:02:48.74,10036,10124,put down filter,put-down,1,filter,77,['filter'],[77]
P22_13_77,P22,P22_13,00:02:49.829,00:02:48.53,00:02:49.83,10111,10189,pick up knife,pick-up,0,knife,4,['knife'],[4]
P22_13_78,P22,P22_13,00:02:50.829,00:02:49.93,00:02:52.03,10195,10321,rinse knife,rinse,2,knife,4,['knife'],[4]
P22_13_79,P22,P22_13,00:02:51.829,00:02:52.13,00:02:53.01,10327,10380,put down knife,put-down,1,knife,4,['knife'],[4]
P22_13_8,P22,P22_13,00:00:21.660,00:00:20.45,00:00:21.70,1227,1302,dry lid,dry,14,lid,6,['lid'],[6]
P22_13_80,P22,P22_13,00:02:53.810,00:02:53.11,00:02:54.05,10386,10443,pick up potato peeler,pick-up,0,peeler:potato,87,['peeler:potato'],[87]
P22_13_81,P22,P22_13,00:02:54.810,00:02:53.87,00:02:57.90,10432,10674,rinse potato peeler,rinse,2,peeler:potato,87,['peeler:potato'],[87]
P22_13_82,P22,P22_13,00:02:58.069,00:02:57.95,00:02:58.70,10677,10722,put down potato peeler,put-down,1,peeler:potato,87,['peeler:potato'],[87]
P22_13_83,P22,P22_13,00:02:59.069,00:02:58.80,00:02:59.35,10728,10761,pick up knife,pick-up,0,knife,4,['knife'],[4]
P22_13_84,P22,P22_13,00:03:00.129,00:02:59.70,00:03:02.23,10782,10933,rinse knife,rinse,2,knife,4,['knife'],[4]
P22_13_85,P22,P22_13,00:03:02.760,00:03:02.33,00:03:03.57,10939,11014,put down knife,put-down,1,knife,4,['knife'],[4]
P22_13_86,P22,P22_13,00:03:03.909,00:03:03.65,00:03:05.39,11019,11123,rinse hands,rinse,2,hand,11,['hand'],[11]
P22_13_87,P22,P22_13,00:03:07.569,00:03:05.49,00:03:06.20,11129,11172,close tap,turn-off,8,tap,0,['tap'],[0]
P22_13_88,P22,P22_13,00:03:08.750,00:03:07.20,00:03:10.20,11232,11412,dry hands,dry,14,hand,11,['hand'],[11]
P22_13_89,P22,P22_13,00:03:10.629,00:03:10.19,00:03:11.50,11411,11490,put down cloth,put-down,1,cloth,17,['cloth'],[17]
P22_13_9,P22,P22_13,00:00:22.660,00:00:21.72,00:00:22.49,1303,1349,put down lid,put-down,1,lid,6,['lid'],[6]
P22_13_90,P22,P22_13,00:03:12.290,00:03:11.89,00:03:12.94,11513,11576,pick up container,pick-up,0,container,21,['container'],[21]
P22_13_91,P22,P22_13,00:03:13.400,00:03:12.99,00:03:13.57,11579,11614,put down container,put-down,1,container,21,['container'],[21]
P22_13_92,P22,P22_13,00:03:14.459,00:03:13.24,00:03:14.55,11594,11673,close container,close,4,container,21,['container'],[21]
P22_13_93,P22,P22_13,00:03:21.230,00:03:13.44,00:03:14.81,11606,11688,close container,close,4,container,21,['container'],[21]
P22_13_94,P22,P22_13,00:03:15.980,00:03:15.99,00:03:16.97,11759,11818,open cabinet,open,3,cabinet,3,['cabinet'],[3]
P22_13_95,P22,P22_13,00:03:18.280,00:03:16.94,00:03:19.96,11816,11997,put down container,put-down,1,container,21,['container'],[21]
P22_13_96,P22,P22_13,00:03:19.989,00:03:19.29,00:03:20.29,11957,12017,move jar,move,11,jar,40,['jar'],[40]
P22_13_97,P22,P22_13,00:03:24.299,00:03:22.80,00:03:25.04,12168,12302,take cups,take,0,cup,13,['cup'],[13]
P22_13_98,P22,P22_13,00:03:26.790,00:03:24.69,00:03:28.24,12281,12494,put down cups,put-down,1,cup,13,['cup'],[13]
P22_13_99,P22,P22_13,00:03:31.159,00:03:30.86,00:03:31.86,12651,12711,take plate,take,0,plate,2,['plate'],[2]
P22_14_0,P22,P22_14,00:00:03.950,00:00:03.49,00:00:05.80,209,348,turn on light,turn-on,6,light,114,['light'],[114]
P22_14_1,P22,P22_14,00:00:07.790,00:00:07.03,00:00:08.62,421,517,pick up mocha,pick-up,0,mocha,50,['mocha'],[50]
P22_14_10,P22,P22_14,00:00:25.050,00:00:25.96,00:00:27.46,1557,1647,pour water,pour,9,water,27,['water'],[27]
P22_14_100,P22,P22_14,00:04:21.980,00:04:20.64,00:04:32.89,15638,16373,lather scoop,lather,2,scoop,1,['scoop'],[1]
P22_14_101,P22,P22_14,00:04:32.290,00:04:31.38,00:04:33.23,16282,16393,put down scoop,put-down,1,scoop,1,['scoop'],[1]
P22_14_102,P22,P22_14,00:04:34.220,00:04:33.26,00:04:34.84,16395,16490,pick up fork,pick-up,0,fork,14,['fork'],[14]
P22_14_103,P22,P22_14,00:04:35.340,00:04:34.27,00:04:37.02,16456,16621,lather fork,lather,2,fork,14,['fork'],[14]
P22_14_104,P22,P22_14,00:04:38.140,00:04:36.71,00:04:37.63,16602,16657,put down fork,put-down,1,fork,14,['fork'],[14]
P22_14_105,P22,P22_14,00:04:39.320,00:04:36.77,00:04:38.76,16606,16725,pick up knife,pick-up,0,knife,4,['knife'],[4]
P22_14_106,P22,P22_14,00:04:40.320,00:04:37.86,00:04:40.88,16671,16852,lather knife,lather,2,knife,4,['knife'],[4]
P22_14_107,P22,P22_14,00:04:41.320,00:04:40.98,00:04:41.71,16858,16902,put down knife,put-down,1,knife,4,['knife'],[4]
P22_14_108,P22,P22_14,00:04:42.850,00:04:41.63,00:04:43.42,16897,17005,pick up knife,pick-up,0,knife,4,['knife'],[4]
P22_14_109,P22,P22_14,00:04:43.850,00:04:42.51,00:04:45.15,16950,17109,lather knife,lather,2,knife,4,['knife'],[4]
P22_14_11,P22,P22_14,00:00:27.070,00:00:27.64,00:00:29.65,1658,1779,stir mocha,stir,10,mocha,50,['mocha'],[50]
P22_14_110,P22,P22_14,00:04:45.390,00:04:44.25,00:04:46.28,17055,17176,put down knife,put-down,1,knife,4,['knife'],[4]
P22_14_111,P22,P22_14,00:04:46.840,00:04:46.25,00:04:47.00,17175,17220,pick up colander,pick-up,0,colander,39,['colander'],[39]
P22_14_112,P22,P22_14,00:04:47.850,00:04:47.10,00:04:47.89,17226,17273,move colander,move,11,colander,39,['colander'],[39]
P22_14_113,P22,P22_14,00:04:48.920,00:04:47.95,00:04:48.70,17277,17322,pick up plate,pick-up,0,plate,2,['plate'],[2]
P22_14_114,P22,P22_14,00:04:49.920,00:04:48.76,00:04:54.11,17325,17646,lather plate,lather,2,plate,2,['plate'],[2]
P22_14_115,P22,P22_14,00:04:56.000,00:04:54.16,00:04:55.21,17649,17712,put down plate,put-down,1,plate,2,['plate'],[2]
P22_14_116,P22,P22_14,00:04:50.920,00:04:55.31,00:04:57.31,17718,17838,put down plate,put-down,1,plate,2,['plate'],[2]
P22_14_117,P22,P22_14,00:04:58.500,00:04:57.10,00:05:00.10,17826,18006,pick up bowl,pick-up,0,bowl,7,['bowl'],[7]
P22_14_118,P22,P22_14,00:04:59.500,00:04:59.01,00:05:00.03,17940,18001,empty bowl,empty,20,bowl,7,['bowl'],[7]
P22_14_119,P22,P22_14,00:05:00.630,00:05:00.08,00:05:03.68,18004,18220,lather bowl,lather,2,bowl,7,['bowl'],[7]
P22_14_12,P22,P22_14,00:00:33.890,00:00:33.30,00:00:35.05,1997,2103,close bottle,close,4,bottle,15,['bottle'],[15]
P22_14_120,P22,P22_14,00:05:01.730,00:05:03.78,00:05:04.66,18226,18279,put down bowl,put-down,1,bowl,7,['bowl'],[7]
P22_14_121,P22,P22_14,00:05:06.650,00:05:04.82,00:05:05.55,18289,18333,pick up lid,pick-up,0,lid,6,['lid'],[6]
P22_14_122,P22,P22_14,00:05:07.650,00:05:06.07,00:05:06.77,18364,18406,put down lid,put-down,1,lid,6,['lid'],[6]
P22_14_123,P22,P22_14,00:05:08.650,00:05:06.87,00:05:14.29,18412,18857,lather colander,lather,2,colander,39,['colander'],[39]
P22_14_124,P22,P22_14,00:05:14.450,00:05:14.39,00:05:15.29,18863,18917,put down colander,put-down,1,colander,39,['colander'],[39]
P22_14_125,P22,P22_14,00:05:16.590,00:05:15.55,00:05:16.31,18933,18978,open tap,turn-on,6,tap,0,['tap'],[0]
P22_14_126,P22,P22_14,00:05:17.590,00:05:16.41,00:05:19.06,18984,19143,rinse hands,rinse,2,hand,11,['hand'],[11]
P22_14_127,P22,P22_14,00:05:20.520,00:05:17.81,00:05:25.74,19068,19544,rinse bowl,rinse,2,bowl,7,['bowl'],[7]
P22_14_128,P22,P22_14,00:05:26.640,00:05:25.75,00:05:26.39,19545,19583,close tap,turn-off,8,tap,0,['tap'],[0]
P22_14_129,P22,P22_14,00:05:27.640,00:05:26.49,00:05:28.28,19589,19696,put down bowl,put-down,1,bowl,7,['bowl'],[7]
P22_14_13,P22,P22_14,00:00:36.210,00:00:35.03,00:00:36.23,2101,2173,put down bottle,put-down,1,bottle,15,['bottle'],[15]
P22_14_130,P22,P22_14,00:05:29.980,00:05:28.85,00:05:29.87,19731,19792,open tap,turn-on,6,tap,0,['tap'],[0]
P22_14_131,P22,P22_14,00:05:32.150,00:05:29.26,00:05:37.14,19755,20228,rinse colander,rinse,2,colander,39,['colander'],[39]
P22_14_132,P22,P22_14,00:05:36.110,00:05:37.24,00:05:38.60,20234,20316,put down colander,put-down,1,colander,39,['colander'],[39]
P22_14_133,P22,P22_14,00:05:39.330,00:05:38.51,00:05:39.41,20310,20364,open tap,turn-on,6,tap,0,['tap'],[0]
P22_14_134,P22,P22_14,00:05:40.660,00:05:39.37,00:05:45.23,20362,20713,rinse silverware,rinse,2,silverware,58,['silverware'],[58]
P22_14_135,P22,P22_14,00:05:46.340,00:05:45.08,00:05:46.79,20704,20807,put down fork,put-down,1,fork,14,['fork'],[14]
P22_14_136,P22,P22_14,00:05:47.960,00:05:47.11,00:05:49.61,20826,20976,lather knife,lather,2,knife,4,['knife'],[4]
P22_14_137,P22,P22_14,00:05:50.250,00:05:49.50,00:05:53.34,20970,21200,rinse knife,rinse,2,knife,4,['knife'],[4]
P22_14_138,P22,P22_14,00:05:53.630,00:05:52.94,00:05:54.56,21176,21273,put down knife,put-down,1,knife,4,['knife'],[4]
P22_14_139,P22,P22_14,00:05:56.490,00:05:54.41,00:05:58.66,21264,21519,rinse spatula,rinse,2,spatula,20,['spatula'],[20]
P22_14_14,P22,P22_14,00:00:37.560,00:00:37.17,00:00:38.24,2230,2294,take filter,take,0,filter,77,['filter'],[77]
P22_14_140,P22,P22_14,00:05:59.500,00:05:58.41,00:06:00.52,21504,21631,put down spatula,put-down,1,spatula,20,['spatula'],[20]
P22_14_141,P22,P22_14,00:06:01.120,00:06:00.07,00:06:01.26,21604,21675,take cutlery,take,0,cutlery,58,['cutlery'],[58]
P22_14_142,P22,P22_14,00:06:02.760,00:06:01.11,00:06:08.67,21666,22120,rinse cutlery,rinse,2,cutlery,58,['cutlery'],[58]
P22_14_143,P22,P22_14,00:06:09.020,00:06:08.62,00:06:10.55,22117,22233,put down cutlery,put-down,1,cutlery,58,['cutlery'],[58]
P22_14_144,P22,P22_14,00:06:11.280,00:06:10.65,00:06:11.86,22239,22311,take plate,take,0,plate,2,['plate'],[2]
P22_14_145,P22,P22_14,00:06:12.430,00:06:11.73,00:06:14.36,22303,22461,rinse plate,rinse,2,plate,2,['plate'],[2]
P22_14_146,P22,P22_14,00:06:14.930,00:06:14.32,00:06:16.33,22459,22579,put down plate,put-down,1,plate,2,['plate'],[2]
P22_14_147,P22,P22_14,00:06:16.120,00:06:15.42,00:06:16.21,22525,22572,take plate,take,0,plate,2,['plate'],[2]
P22_14_148,P22,P22_14,00:06:17.330,00:06:16.31,00:06:18.51,22578,22710,rinse plate,rinse,2,plate,2,['plate'],[2]
P22_14_149,P22,P22_14,00:06:19.000,00:06:18.61,00:06:19.52,22716,22771,put down plate,put-down,1,plate,2,['plate'],[2]
P22_14_15,P22,P22_14,00:00:38.560,00:00:38.61,00:00:39.26,2316,2355,put down filter,put-down,1,filter,77,['filter'],[77]
P22_14_150,P22,P22_14,00:06:20.720,00:06:19.47,00:06:21.41,22768,22884,rinse lid,rinse,2,lid,6,['lid'],[6]
P22_14_151,P22,P22_14,00:06:21.840,00:06:21.35,00:06:22.21,22881,22932,put down lid,put-down,1,lid,6,['lid'],[6]
P22_14_152,P22,P22_14,00:06:23.180,00:06:22.34,00:06:23.30,22940,22998,rinse hands,rinse,2,hand,11,['hand'],[11]
P22_14_153,P22,P22_14,00:06:24.370,00:06:23.56,00:06:24.63,23013,23077,shake hands,shake,15,hand,11,['hand'],[11]
P22_14_154,P22,P22_14,00:06:25.600,00:06:25.35,00:06:26.42,23121,23185,take cloth,take,0,cloth,17,['cloth'],[17]
P22_14_155,P22,P22_14,00:06:26.690,00:06:26.28,00:06:27.44,23176,23246,dry hands,dry,14,hand,11,['hand'],[11]
P22_14_156,P22,P22_14,00:06:28.970,00:06:28.12,00:06:29.57,23287,23374,open moka pot,open,3,pot:moka,50,['pot:moka'],[50]
P22_14_157,P22,P22_14,00:06:30.050,00:06:29.39,00:06:30.49,23363,23429,close moka pot,close,4,pot:moka,50,['pot:moka'],[50]
P22_14_158,P22,P22_14,00:06:31.500,00:06:30.65,00:06:32.19,23439,23531,take cloth,take,0,cloth,17,['cloth'],[17]
P22_14_159,P22,P22_14,00:06:34.470,00:06:34.25,00:06:34.90,23655,23694,take saucepan,take,0,saucepan,5,['saucepan'],[5]
P22_14_16,P22,P22_14,00:00:46.440,00:00:38.95,00:00:41.45,2337,2487,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P22_14_160,P22,P22_14,00:06:35.990,00:06:35.41,00:06:36.47,23724,23788,empty saucepan,empty,20,saucepan,5,['saucepan'],[5]
P22_14_161,P22,P22_14,00:06:37.620,00:06:36.98,00:06:55.45,23818,24927,wash saucepan,wash,2,saucepan,5,['saucepan'],[5]
P22_14_162,P22,P22_14,00:06:57.610,00:06:57.13,00:07:00.29,25027,25217,soap pan,soap,2,pan,5,['pan'],[5]
P22_14_163,P22,P22_14,00:07:00.530,00:07:00.31,00:07:01.18,25218,25270,put pan,put,1,pan,5,['pan'],[5]
P22_14_164,P22,P22_14,00:07:02.140,00:07:01.13,00:07:02.47,25267,25348,pick up chopping board,pick-up,0,board:chopping,18,['board:chopping'],[18]
P22_14_165,P22,P22_14,00:07:03.300,00:07:02.87,00:07:08.61,25372,25716,soap chopping board,chop,7,soap,22,"['soap', 'board']","[22, 18]"
P22_14_166,P22,P22_14,00:07:09.050,00:07:08.47,00:07:09.24,25708,25754,open tap,turn-on,6,tap,0,['tap'],[0]
P22_14_167,P22,P22_14,00:07:10.050,00:07:09.27,00:07:10.70,25756,25842,rinse hands,rinse,2,hand,11,['hand'],[11]
P22_14_168,P22,P22_14,00:07:11.410,00:07:10.70,00:07:14.59,25842,26075,rinse chopping board,rinse,2,board:chopping,18,['board:chopping'],[18]
P22_14_169,P22,P22_14,00:07:16.690,00:07:14.69,00:07:18.85,26081,26331,rinse chopping board,rinse,2,board:chopping,18,['board:chopping'],[18]
P22_14_17,P22,P22_14,00:00:41.710,00:00:41.25,00:00:42.06,2475,2523,take coffee,take,0,coffee,59,['coffee'],[59]
P22_14_170,P22,P22_14,00:07:20.930,00:07:20.06,00:07:20.63,26403,26437,close tap,turn-off,8,tap,0,['tap'],[0]
P22_14_171,P22,P22_14,00:07:22.030,00:07:20.94,00:07:24.46,26456,26667,put chopping board,put,1,board:chopping,18,['board:chopping'],[18]
P22_14_172,P22,P22_14,00:07:27.590,00:07:26.78,00:07:27.71,26806,26862,open tap,turn-on,6,tap,0,['tap'],[0]
P22_14_173,P22,P22_14,00:07:35.660,00:07:27.66,00:07:33.50,26859,27210,rinse pot,rinse,2,pot,29,['pot'],[29]
P22_14_174,P22,P22_14,00:07:30.060,00:07:33.51,00:07:39.76,27210,27585,rinse pot,rinse,2,pot,29,['pot'],[29]
P22_14_175,P22,P22_14,00:07:40.330,00:07:39.80,00:07:41.00,27588,27660,put pot,put,1,pot,29,['pot'],[29]
P22_14_176,P22,P22_14,00:07:41.780,00:07:41.56,00:07:42.27,27693,27736,put pot,put,1,pot,29,['pot'],[29]
P22_14_177,P22,P22_14,00:07:43.180,00:07:41.63,00:07:42.82,27697,27769,move colander,move,11,colander,39,['colander'],[39]
P22_14_178,P22,P22_14,00:07:44.420,00:07:42.62,00:07:44.89,27757,27893,put colander,put,1,colander,39,['colander'],[39]
P22_14_179,P22,P22_14,00:07:45.920,00:07:44.99,00:07:46.02,27899,27961,pick up pan,pick-up,0,pan,5,['pan'],[5]
P22_14_18,P22,P22_14,00:00:42.829,00:00:42.77,00:00:43.73,2566,2623,put down coffee,put-down,1,coffee,59,['coffee'],[59]
P22_14_180,P22,P22_14,00:07:47.190,00:07:45.58,00:07:52.63,27934,28357,rinse pan,rinse,2,pan,5,['pan'],[5]
P22_14_181,P22,P22_14,00:07:50.580,00:07:45.65,00:07:52.63,27939,28357,rinse small pot,rinse,2,pot:small,29,['pot:small'],[29]
P22_14_182,P22,P22_14,00:07:53.150,00:07:53.07,00:07:54.72,28384,28483,put down down small pot,put-down,1,pot:small,29,['pot:small'],[29]
P22_14_183,P22,P22_14,00:07:56.440,00:07:54.98,00:07:56.24,28498,28574,shake hands,shake,15,hand,11,['hand'],[11]
P22_14_184,P22,P22_14,00:07:58.000,00:07:57.96,00:07:59.05,28677,28743,dry hands,dry,14,hand,11,['hand'],[11]
P22_14_185,P22,P22_14,00:08:01.370,00:08:00.91,00:08:02.42,28854,28945,put down down rag,put-down,1,rag,17,['rag'],[17]
P22_14_186,P22,P22_14,00:08:05.080,00:08:03.97,00:08:04.85,29038,29091,grab paper,grab,0,paper,49,['paper'],[49]
P22_14_187,P22,P22_14,00:08:02.370,00:08:04.03,00:08:05.33,29041,29119,grab paper,grab,0,paper,49,['paper'],[49]
P22_14_188,P22,P22_14,00:08:09.930,00:08:04.30,00:08:05.55,29058,29133,grab paper,grab,0,paper,49,['paper'],[49]
P22_14_189,P22,P22_14,00:08:10.930,00:08:05.72,00:08:10.97,29143,29458,grab plates,grab,0,plate,2,['plate'],[2]
P22_14_19,P22,P22_14,00:00:54.370,00:00:45.52,00:00:46.32,2731,2779,open cupboard,open,3,cupboard,3,['cupboard'],[3]
P22_14_190,P22,P22_14,00:08:06.110,00:08:05.93,00:08:06.43,29155,29185,grab plate,grab,0,plate,2,['plate'],[2]
